name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02943-D02_20240331_131807.wav,1170.0,20240331_133737,20240331_133737.flac,0.87522864,0.9248232,0.0006037698,0.003588798,0.018421602,0.00030383482,0.4093198,0.9248232,0.003588798,0.4093198,-41.103782653808594
SMA02943-D02_20240331_131807.wav,1200.0,20240331_133807,20240331_133807.flac,0.6221124,0.3394825,0.0026163468,0.0035310257,0.002118758,0.00017103694,0.14602055,0.6221124,0.0035310257,0.14602055,-44.51083755493164
SMA02943-D02_20240331_131807.wav,1230.0,20240331_133837,20240331_133837.flac,0.002826919,0.004364659,0.007234264,0.003902604,0.008177608,0.0015970075,0.03372297,0.004364659,0.007234264,0.03372297,-49.15556335449219
SMA02943-D02_20240331_131807.wav,1260.0,20240331_133907,20240331_133907.flac,0.0024241935,0.0033298985,0.005033591,0.0044960272,0.00639342,0.0021930805,0.22602488,0.0033298985,0.005033591,0.22602488,-49.27625274658203
SMA02943-D02_20240331_131807.wav,1290.0,20240331_133937,20240331_133937.flac,0.014628862,0.01681367,0.012646485,0.005632313,0.0026421817,0.00021715439,0.067917615,0.01681367,0.012646485,0.067917615,-46.37337493896485
SMA02943-D02_20240331_131807.wav,1320.0,20240331_134007,20240331_134007.flac,0.7151656,0.63294584,0.00075208285,0.001672239,0.0012151262,0.0002214033,0.01276796,0.7151656,0.001672239,0.01276796,-39.31636428833008
SMA02943-D02_20240331_131807.wav,1350.0,20240331_134037,20240331_134037.flac,0.8538683,0.7676839,0.0006154091,0.0014067079,0.0022531548,0.00030205742,0.1046549,0.8538683,0.0014067079,0.1046549,-35.20807647705078
SMA02943-D02_20240331_131807.wav,1380.0,20240331_134107,20240331_134107.flac,0.009455033,0.016992342,0.004290652,0.010675215,0.0023114395,0.000103901366,0.7992876,0.016992342,0.010675215,0.7992876,-39.06451416015625
SMA02943-D02_20240331_131807.wav,1410.0,20240331_134137,20240331_134137.flac,0.013163894,0.021210723,0.003969801,0.06877787,0.004420063,0.00069146015,0.016054798,0.021210723,0.06877787,0.016054798,-50.96754455566406
SMA02943-D02_20240331_131807.wav,1440.0,20240331_134207,20240331_134207.flac,0.0019597346,0.0034969107,0.004502601,0.018584946,0.007728138,0.0036005022,0.03227211,0.0034969107,0.018584946,0.03227211,-52.8836669921875
SMA02943-D02_20240331_131807.wav,1470.0,20240331_134237,20240331_134237.flac,0.002677179,0.0053662704,0.004896413,0.010395189,0.006028746,0.0015745119,0.02691123,0.0053662704,0.010395189,0.02691123,-49.39649963378906
SMA02943-D02_20240331_131807.wav,1500.0,20240331_134307,20240331_134307.flac,0.0042733345,0.008196945,0.011766937,0.023974963,0.0042007477,0.00039894794,0.08233707,0.008196945,0.023974963,0.08233707,-45.4783821105957
SMA02943-D02_20240331_131807.wav,1530.0,20240331_134337,20240331_134337.flac,0.010609524,0.013806073,0.014220454,0.041540917,0.0050092028,0.0007122851,0.0280612,0.013806073,0.041540917,0.0280612,-49.19697189331055
SMA02943-D02_20240331_131807.wav,1560.0,20240331_134407,20240331_134407.flac,0.0059639793,0.008571093,0.0027839497,0.021509852,0.002130414,0.0010871296,0.020927591,0.008571093,0.021509852,0.020927591,-54.93007659912109
SMA02943-D02_20240331_131807.wav,1590.0,20240331_134437,20240331_134437.flac,0.0032599927,0.005353961,0.022233207,0.007562071,0.0044203,0.001479032,0.0148169,0.005353961,0.022233207,0.0148169,-52.88008117675781
SMA02943-D02_20240331_131807.wav,1620.0,20240331_134507,20240331_134507.flac,0.0065717413,0.017210824,0.037146684,0.017006166,0.03658697,0.0075509353,0.017615262,0.017210824,0.037146684,0.03658697,-42.11930847167969
SMA02943-D02_20240331_131807.wav,1650.0,20240331_134537,20240331_134537.flac,0.0005178909,0.0014324207,0.028897068,0.0067291157,0.002087294,0.0008266679,0.118128166,0.0014324207,0.028897068,0.118128166,-48.23501968383789
SMA02943-D02_20240331_131807.wav,1680.0,20240331_134607,20240331_134607.flac,0.005008518,0.0057423543,0.007334993,0.010559887,0.0009952224,0.00028991807,0.112568595,0.0057423543,0.010559887,0.112568595,-48.14681243896485
SMA02943-D02_20240331_131807.wav,1710.0,20240331_134637,20240331_134637.flac,0.021245092,0.026652241,0.017415201,0.025840754,0.005521268,0.00026009962,0.050869748,0.026652241,0.025840754,0.050869748,-40.22100830078125
SMA02943-D02_20240331_131807.wav,1740.0,20240331_134707,20240331_134707.flac,0.0047314847,0.0038573088,0.0068444223,0.04294524,0.0024551782,0.00030620105,0.026091322,0.0047314847,0.04294524,0.026091322,-40.462528228759766
SMA02943-D02_20240331_131807.wav,1770.0,20240331_134737,20240331_134737.flac,0.053293277,0.1268264,0.021866484,0.02990071,0.008157927,0.00038873169,0.019727778,0.1268264,0.02990071,0.019727778,-46.49206161499024
SMA02943-D02_20240331_131807.wav,1800.0,20240331_134807,20240331_134807.flac,0.8814682,0.8532601,0.0006275507,0.0036534206,0.0013852952,8.765666e-05,0.01688389,0.8814682,0.0036534206,0.01688389,-45.88803863525391
SMA02943-D02_20240331_131807.wav,1830.0,20240331_134837,20240331_134837.flac,0.28550762,0.4306363,0.004335312,0.063053295,0.0030187354,0.00020297941,0.7875114,0.4306363,0.063053295,0.7875114,-43.87523651123047
